,Company Name,Job Title,Location,Salary Index,Summary
1219,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1220,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1221,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1222,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1223,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1224,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1225,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1226,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1227,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1228,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1229,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1230,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1231,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1232,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1233,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1234,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1235,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1236,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1237,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1238,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1239,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1240,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1241,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1242,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1243,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1244,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1245,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1246,Biogen,"Sr Engineer II, Process Biochemistry",Boston%2C+MA,1.0,"Ability to work independently, manage projects, supervise associate scientists and participate in cross-functional, multidisciplinary project teams...."
1247,Biogen,Visiting Scientist,Boston%2C+MA,1.0,The purpose of this visiting scientists position will be to provide strategic planning and experimental design and analysis to build relevant networks using...
1248,Biogen,"Scientist I, Chemical Process Research and Development",Boston%2C+MA,1.0,Essential traits include the ability to interpret data; We offer therapies globally through direct affiliate presence in 30 countries and a network of...
1249,Aequor Technologies Inc,Quality Assurance Lead III,Boston%2C+MA,1.0,Experience must include hands on analysis of next generation sequencing data or microarray data and expert use of relevant software....
1250,Broad Institute,"Chief of Staff, Connectivity Map",Boston%2C+MA,1.0,"Based at the Broad Institute campus in the dynamic biomedical hub of Kendall Square, the CMap group consists of ~30 scientists and scores of collaborators..."
1251,Genzyme,"Medical Director, US Medical Affairs, Endocrinology",Boston%2C+MA,1.0,"Additionally, he/she will discuss with key physicians and scientists their ideas and proposals for important investigator sponsored studies, publications,..."
1252,iTech Solutions,Quality Assurance testing experience in a web application en...,Boston%2C+MA,1.0,"Responsible for developing integration test scenarios, QA project plan, coordinating test data setup, environment readiness, test execution and issue resolution..."
1253,Takeda Pharmaceuticals,"Medical Director, Clinical Development (Noro) - Vaccine Busi...",Boston%2C+MA,1.0,Provides guidance to clinical scientists who are involved in some of these activities. Interprets data from an overall scientific standpoint as well as within...
1254,University of Texas at Austin,Research Scientist,Austin%2C+TX,1.0,Within 30 days after entering Texas as a new resident. Development of tools for quantitative stratigraphic analysis and data analysis/database management....
1255,CCC Information Services Inc.,Python Developer,Austin%2C+TX,1.0,Work with data scientists and other technical staff to operationalize analysis and machine learning algorithms....
1256,Docker,"Regional Account Executive, South Central",Austin%2C+TX,1.0,"With Docker, IT organizations shrink application delivery from months to minutes, frictionlessly move workloads between data centers and the cloud and can..."
1257,CCC Information Services Inc.,Java Developer,Austin%2C+TX,1.0,"Design, optimize and operate data models used to store the data in the data stores. Strong development skills around Amazon data services – EMR, DynamoDB, RDS,..."
1258,University of Texas at Austin,Research Scientist,Austin%2C+TX,1.0,Within 30 days after entering Texas as a new resident. Development of tools for quantitative stratigraphic analysis and data analysis/database management....
1259,CCC Information Services Inc.,Python Developer,Austin%2C+TX,1.0,Work with data scientists and other technical staff to operationalize analysis and machine learning algorithms....
1260,Docker,"Regional Account Executive, South Central",Austin%2C+TX,1.0,"With Docker, IT organizations shrink application delivery from months to minutes, frictionlessly move workloads between data centers and the cloud and can..."
